price,year,manufacturer,model,condition,odometer,transmission,drive,paint_color,state,posting_year,age
10999,2013.0,hyundai,elantra,excellent,76426.0,manual,fwd,silver,ia,2021,8.0
4995,2013.0,hyundai,elantra,excellent,150000.0,automatic,fwd,silver,ia,2021,8.0
1500,2001.0,hyundai,elantra,good,216009.0,manual,fwd,black,ia,2021,20.0
5995,2010.0,nissan,altima,good,138457.0,automatic,fwd,blue,ia,2021,11.0
10000,2016.0,nissan,altima,excellent,87000.0,automatic,fwd,silver,ia,2021,5.0
1995,2006.0,nissan,altima,excellent,156072.0,automatic,fwd,white,ia,2021,15.0
1250,1997.0,honda,civic,fair,158525.0,automatic,fwd,blue,ia,2021,24.0
1900,1999.0,honda,civic,,158000.0,automatic,,,ia,2021,22.0
2800,2007.0,honda,civic,excellent,289055.0,automatic,fwd,white,ia,2021,14.0
11000,2013.0,nissan,altima,excellent,60000.0,automatic,fwd,,ia,2021,8.0
15499,2018.0,toyota,corolla,excellent,40113.0,automatic,fwd,yellow,ia,2021,3.0
21988,2018.0,honda,civic,,57074.0,automatic,,,ia,2021,3.0
5650,2007.0,toyota,corolla,excellent,139700.0,manual,fwd,black,ia,2021,14.0
21988,2018.0,honda,civic,,57074.0,automatic,,,ia,2021,3.0
6995,2012.0,hyundai,elantra,good,128595.0,automatic,fwd,black,ia,2021,9.0
6500,2006.0,honda,civic,good,104601.0,automatic,fwd,blue,ia,2021,15.0
7500,2009.0,nissan,altima,excellent,114835.0,automatic,fwd,black,ia,2021,12.0
3400,2005.0,honda,civic,,199000.0,automatic,,,ia,2021,16.0
1799,2000.0,honda,civic,good,200221.0,automatic,fwd,silver,ia,2021,21.0
6995,2011.0,toyota,corolla,good,125412.0,automatic,fwd,,ia,2021,10.0
11999,2017.0,hyundai,elantra,excellent,59000.0,automatic,fwd,silver,ia,2021,4.0
8650,2013.0,hyundai,elantra,,52494.0,automatic,,,ia,2021,8.0
2700,2003.0,toyota,corolla,,177000.0,manual,,,ia,2021,18.0
14995,2015.0,honda,civic,good,39623.0,automatic,fwd,grey,ia,2021,6.0
4400,2005.0,nissan,altima,good,147.0,automatic,fwd,,ia,2021,16.0
21988,2018.0,honda,civic,,57074.0,automatic,,,ia,2021,3.0
21988,2018.0,honda,civic,,57074.0,automatic,,,ia,2021,3.0
3450,2005.0,honda,civic,,149111.0,automatic,,,ia,2021,16.0
17000,2019.0,toyota,corolla,excellent,24476.0,other,,,ia,2021,2.0
7450,2015.0,nissan,altima,,142000.0,automatic,fwd,red,ia,2021,6.0
2800,2003.0,toyota,corolla,good,186169.0,automatic,fwd,white,ia,2021,18.0
3450,2005.0,honda,civic,,149111.0,automatic,,,ia,2021,16.0
7450,2015.0,nissan,altima,,142000.0,automatic,fwd,red,ia,2021,6.0
1800,2002.0,nissan,altima,good,200000.0,automatic,,brown,ia,2021,19.0
15995,2017.0,toyota,corolla,,36446.0,automatic,,,ia,2021,4.0
5000,2008.0,honda,civic,good,139500.0,automatic,fwd,red,ia,2021,13.0
6500,2009.0,nissan,altima,good,134863.0,automatic,fwd,grey,ia,2021,12.0
5500,2009.0,toyota,corolla,good,143000.0,automatic,fwd,custom,ia,2021,12.0
11900,2014.0,toyota,corolla,excellent,45000.0,automatic,fwd,,ia,2021,7.0
4500,2001.0,toyota,corolla,excellent,183000.0,manual,fwd,red,ia,2021,20.0
4750,2006.0,honda,civic,excellent,119000.0,automatic,fwd,,ia,2021,15.0
9691,2013.0,nissan,altima,excellent,106144.0,automatic,fwd,black,ia,2021,8.0
6500,2007.0,toyota,corolla,good,89443.0,manual,rwd,grey,ia,2021,14.0
5995,2010.0,nissan,altima,good,138457.0,automatic,fwd,blue,ia,2021,11.0
12500,2015.0,nissan,altima,,67289.0,automatic,,,ia,2021,6.0
10800,2013.0,nissan,altima,excellent,112587.0,automatic,fwd,white,ia,2021,8.0
6995,2011.0,toyota,corolla,good,125412.0,automatic,fwd,,ia,2021,10.0
14995,2015.0,honda,civic,good,39623.0,automatic,fwd,grey,ia,2021,6.0
8450,2015.0,honda,civic,excellent,100000.0,automatic,fwd,blue,ia,2021,6.0
3800,2006.0,toyota,corolla,excellent,171000.0,manual,fwd,,ia,2021,15.0
9800,2017.0,toyota,corolla,excellent,87000.0,automatic,fwd,,ia,2021,4.0
9850,2016.0,toyota,corolla,excellent,97000.0,automatic,fwd,,ia,2021,5.0
6500,2007.0,toyota,corolla,good,89443.0,manual,rwd,grey,ia,2021,14.0
23250,2018.0,honda,civic,excellent,23649.0,automatic,fwd,black,ia,2021,3.0
5999,2009.0,toyota,corolla,excellent,143000.0,automatic,fwd,grey,ia,2021,12.0
16388,2018.0,toyota,corolla,excellent,35837.0,automatic,fwd,red,ia,2021,3.0
3500,2004.0,honda,civic,excellent,137000.0,automatic,fwd,grey,ia,2021,17.0
17000,2018.0,toyota,corolla,excellent,23008.0,automatic,fwd,silver,ia,2021,3.0
7500,2013.0,nissan,altima,good,118651.0,automatic,fwd,grey,ia,2021,8.0
42700,2020.0,honda,civic,excellent,8001.0,other,fwd,,ia,2021,1.0
4999,2009.0,honda,civic,excellent,134000.0,automatic,fwd,,ia,2021,12.0
11900,2016.0,toyota,corolla,excellent,49000.0,automatic,fwd,,ia,2021,5.0
20481,2020.0,toyota,corolla,excellent,11847.0,automatic,fwd,silver,ia,2021,1.0
5950,2010.0,toyota,corolla,good,195600.0,automatic,fwd,red,ks,2021,11.0
9999,2012.0,honda,civic,excellent,56748.0,automatic,fwd,grey,ks,2021,9.0
17990,2013.0,honda,civic,good,54419.0,other,fwd,,ks,2021,8.0
6500,2006.0,honda,civic,,118000.0,automatic,,,ks,2021,15.0
1800,2000.0,honda,civic,good,252000.0,automatic,fwd,silver,ks,2021,21.0
900,1999.0,toyota,corolla,,161053.0,automatic,,,ks,2021,22.0
1450,2012.0,nissan,altima,,200000.0,automatic,,,ks,2021,9.0
7000,2011.0,honda,civic,good,153523.0,automatic,fwd,silver,ks,2021,10.0
6200,2010.0,nissan,altima,good,108862.0,automatic,fwd,black,ks,2021,11.0
2000,2003.0,toyota,corolla,fair,184300.0,automatic,fwd,blue,ks,2021,18.0
9500,2014.0,nissan,altima,excellent,78197.0,automatic,,,ks,2021,7.0
6297,2009.0,honda,civic,,143939.0,automatic,,white,ks,2021,12.0
5197,2005.0,honda,civic,,197318.0,,,black,ks,2021,16.0
9250,2016.0,hyundai,elantra,excellent,115312.0,automatic,fwd,silver,ks,2021,5.0
8750,2013.0,hyundai,elantra,excellent,110312.0,manual,fwd,black,ks,2021,8.0
5500,2008.0,hyundai,elantra,,180000.0,automatic,,,ks,2021,13.0
4500,2010.0,nissan,altima,good,180000.0,automatic,,silver,ks,2021,11.0
1450,2012.0,nissan,altima,,200000.0,automatic,,,ks,2021,9.0
6450,2009.0,toyota,corolla,excellent,137000.0,automatic,fwd,silver,ks,2021,12.0
5997,2007.0,honda,civic,,157488.0,automatic,,black,ks,2021,14.0
16198,2016.0,nissan,altima,,54026.0,automatic,fwd,black,ks,2021,5.0
7200,2013.0,honda,civic,excellent,164000.0,automatic,fwd,silver,ks,2021,8.0
11500,2007.0,honda,civic,like new,128000.0,manual,,red,ks,2021,14.0
4995,2006.0,honda,civic,good,156106.0,automatic,,grey,ks,2021,15.0
5400,2010.0,nissan,altima,,150000.0,automatic,,,ks,2021,11.0
8000,2008.0,toyota,corolla,excellent,60000.0,automatic,fwd,,ks,2021,13.0
5497,2008.0,honda,civic,,171607.0,automatic,,red,ks,2021,13.0
7997,2010.0,toyota,corolla,,165328.0,automatic,fwd,red,ks,2021,11.0
11195,2016.0,hyundai,elantra,excellent,87794.0,automatic,,,ks,2021,5.0
5999,2008.0,nissan,altima,excellent,156000.0,automatic,fwd,white,ks,2021,13.0
1450,2012.0,nissan,altima,,200000.0,automatic,,,ks,2021,9.0
4450,2005.0,toyota,corolla,excellent,170152.0,automatic,fwd,,ks,2021,16.0
4950,2008.0,honda,civic,,180000.0,automatic,fwd,red,ks,2021,13.0
14998,2017.0,hyundai,elantra,,74104.0,automatic,fwd,black,ks,2021,4.0
7350,2012.0,honda,civic,excellent,136000.0,automatic,fwd,custom,ks,2021,9.0
6650,2012.0,toyota,corolla,excellent,159800.0,automatic,fwd,custom,ks,2021,9.0
8500,2016.0,nissan,altima,good,133900.0,automatic,fwd,custom,ks,2021,5.0
8950,2013.0,nissan,altima,excellent,115115.0,automatic,fwd,red,ks,2021,8.0
18990,2018.0,nissan,altima,good,37442.0,other,fwd,black,ks,2021,3.0
5500,2008.0,honda,civic,,148861.0,automatic,,grey,ks,2021,13.0
3197,2004.0,hyundai,elantra,,158137.0,automatic,,blue,ks,2021,17.0
12765,2016.0,nissan,altima,,70396.0,other,,black,ks,2021,5.0
5650,2013.0,toyota,corolla,like new,220000.0,automatic,fwd,grey,ks,2021,8.0
7450,2012.0,nissan,altima,good,142828.0,automatic,fwd,silver,ks,2021,9.0
4197,2005.0,nissan,altima,,194639.0,,fwd,,ks,2021,16.0
6497,2008.0,nissan,altima,,184911.0,automatic,fwd,white,ks,2021,13.0
5200,2011.0,toyota,corolla,,210530.0,automatic,fwd,white,ks,2021,10.0
3950,2007.0,hyundai,elantra,excellent,158112.0,manual,fwd,blue,ks,2021,14.0
16000,2019.0,toyota,corolla,,44375.0,automatic,fwd,white,ks,2021,2.0
20988,2018.0,honda,civic,like new,20000.0,automatic,fwd,silver,ks,2021,3.0
5950,2006.0,honda,civic,good,158600.0,automatic,fwd,red,ks,2021,15.0
3496,2005.0,nissan,altima,excellent,185000.0,automatic,fwd,blue,ks,2021,16.0
6197,2008.0,nissan,altima,,152924.0,automatic,fwd,blue,ks,2021,13.0
17990,2018.0,toyota,corolla,good,30768.0,other,fwd,green,ks,2021,3.0
6999,2011.0,hyundai,elantra,excellent,126342.0,manual,fwd,,ks,2021,10.0
2750,2008.0,honda,civic,,155536.0,automatic,,,ks,2021,13.0
2950,2001.0,nissan,altima,excellent,151122.0,automatic,fwd,grey,ks,2021,20.0
1400,2006.0,honda,civic,,109929.0,automatic,fwd,blue,ks,2021,15.0
6297,2009.0,honda,civic,,143939.0,automatic,,white,ks,2021,12.0
6297,2009.0,honda,civic,,143939.0,automatic,,white,ks,2021,12.0
5197,2005.0,honda,civic,,197318.0,,,black,ks,2021,16.0
1995,2006.0,nissan,altima,excellent,156072.0,automatic,fwd,white,ks,2021,15.0
6997,2013.0,toyota,corolla,,170141.0,automatic,fwd,blue,ks,2021,8.0
17990,2018.0,toyota,corolla,good,18919.0,other,fwd,blue,ks,2021,3.0
5997,2007.0,honda,civic,,157488.0,automatic,,black,ks,2021,14.0
2650,2001.0,nissan,altima,excellent,180119.0,automatic,fwd,grey,ks,2021,20.0
8000,2008.0,toyota,corolla,excellent,60000.0,automatic,fwd,,ks,2021,13.0
7999,2013.0,hyundai,elantra,,139814.0,automatic,fwd,,ks,2021,8.0
7450,2011.0,honda,civic,excellent,132000.0,automatic,fwd,silver,ks,2021,10.0
3000,1998.0,honda,civic,,238000.0,automatic,,,ks,2021,23.0
12765,2016.0,nissan,altima,,70396.0,other,,,ks,2021,5.0
4498,2008.0,honda,civic,,177043.0,automatic,fwd,silver,ks,2021,13.0
8950,2017.0,nissan,altima,excellent,73505.0,automatic,fwd,,ks,2021,4.0
12500,2015.0,nissan,altima,excellent,92000.0,automatic,fwd,black,ks,2021,6.0
12980,2014.0,honda,civic,excellent,82146.0,automatic,fwd,black,ks,2021,7.0
7980,2012.0,honda,civic,good,136352.0,manual,fwd,grey,ks,2021,9.0
9980,2013.0,honda,civic,excellent,132853.0,automatic,fwd,black,ks,2021,8.0
10980,2015.0,toyota,corolla,excellent,121055.0,automatic,fwd,grey,ks,2021,6.0
3197,2004.0,hyundai,elantra,,158137.0,automatic,,blue,ks,2021,17.0
3950,2005.0,nissan,altima,excellent,138551.0,automatic,fwd,grey,ks,2021,16.0
6999,2015.0,hyundai,elantra,excellent,147899.0,automatic,fwd,,ks,2021,6.0
3800,2003.0,nissan,altima,good,160000.0,automatic,,white,ks,2021,18.0
15970,2016.0,honda,civic,like new,60462.0,automatic,,,ks,2021,5.0
9495,2010.0,toyota,corolla,,143426.0,automatic,fwd,silver,ks,2021,11.0
18590,2018.0,honda,civic,good,23787.0,other,fwd,red,ks,2021,3.0
14990,2015.0,honda,civic,good,77726.0,other,fwd,red,ks,2021,6.0
1800,2010.0,hyundai,elantra,good,100000.0,automatic,fwd,grey,ks,2021,11.0
9495,2010.0,toyota,corolla,,143426.0,automatic,fwd,silver,ks,2021,11.0
16500,2015.0,honda,civic,excellent,11576.0,automatic,fwd,grey,ks,2021,6.0
11995,2017.0,hyundai,elantra,,89266.0,automatic,,red,ks,2021,4.0
4995,2010.0,honda,civic,,218899.0,automatic,,silver,ks,2021,11.0
24590,2019.0,honda,civic,good,40319.0,other,fwd,blue,ks,2021,2.0
20590,2020.0,toyota,corolla,good,1688.0,other,fwd,blue,ks,2021,1.0
14990,2015.0,honda,civic,good,77726.0,other,fwd,red,ks,2021,6.0
18590,2018.0,honda,civic,good,23787.0,other,fwd,red,ks,2021,3.0
14990,2015.0,honda,civic,good,77726.0,other,fwd,red,ks,2021,6.0
9495,2010.0,toyota,corolla,,143426.0,automatic,fwd,silver,ks,2021,11.0
19988,2019.0,honda,civic,like new,19980.0,automatic,,,ks,2021,2.0
4750,2006.0,honda,civic,good,258000.0,automatic,fwd,silver,ks,2021,15.0
1800,1997.0,hyundai,elantra,good,228336.0,manual,fwd,white,ks,2021,24.0
1850,1999.0,toyota,corolla,fair,217000.0,automatic,fwd,green,ks,2021,22.0
15970,2016.0,honda,civic,like new,60462.0,automatic,,,ks,2021,5.0
9495,2010.0,toyota,corolla,,143426.0,automatic,fwd,silver,ks,2021,11.0
24590,2019.0,honda,civic,good,40319.0,other,fwd,blue,ks,2021,2.0
20990,2020.0,toyota,corolla,good,4905.0,other,fwd,white,ks,2021,1.0
20590,2020.0,toyota,corolla,good,1688.0,other,fwd,blue,ks,2021,1.0
14990,2015.0,honda,civic,good,77726.0,other,fwd,red,ks,2021,6.0
14999,2018.0,nissan,altima,,34087.0,automatic,fwd,black,ks,2021,3.0
16198,2016.0,nissan,altima,,54026.0,automatic,fwd,black,ks,2021,5.0
3000,2000.0,honda,civic,good,134000.0,manual,fwd,,ks,2021,21.0
4995,2006.0,honda,civic,good,258000.0,automatic,fwd,silver,ks,2021,15.0
4750,2006.0,honda,civic,good,258000.0,automatic,fwd,silver,ks,2021,15.0
14998,2017.0,hyundai,elantra,,74104.0,automatic,fwd,black,ks,2021,4.0
12995,2017.0,hyundai,elantra,,82260.0,automatic,fwd,,ks,2021,4.0
3995,2009.0,honda,civic,excellent,166000.0,automatic,fwd,brown,ks,2021,12.0
4495,2005.0,toyota,corolla,good,152000.0,automatic,fwd,grey,ks,2021,16.0
3995,2002.0,honda,civic,excellent,178000.0,automatic,fwd,red,ks,2021,19.0
4995,2006.0,honda,civic,good,258000.0,automatic,fwd,silver,ks,2021,15.0
3000,2009.0,toyota,corolla,good,188527.0,automatic,,white,ks,2021,12.0
9495,2010.0,toyota,corolla,,143426.0,automatic,fwd,silver,ks,2021,11.0
8495,2013.0,honda,civic,good,161000.0,automatic,fwd,silver,ks,2021,8.0
15500,2017.0,nissan,altima,like new,84000.0,automatic,fwd,white,ks,2021,4.0
6299,2010.0,nissan,altima,good,128375.0,automatic,fwd,grey,ks,2021,11.0
8999,2015.0,nissan,altima,excellent,82325.0,automatic,fwd,grey,ks,2021,6.0
4995,2006.0,honda,civic,good,258000.0,automatic,fwd,silver,ks,2021,15.0
7995,2013.0,honda,civic,good,161000.0,automatic,fwd,silver,ks,2021,8.0
13995,2017.0,nissan,altima,,95044.0,automatic,fwd,,ks,2021,4.0
12991,2018.0,nissan,altima,good,81358.0,automatic,fwd,grey,ks,2021,3.0
2950,2001.0,honda,civic,good,203000.0,manual,fwd,red,ks,2021,20.0
10988,2013.0,hyundai,elantra,like new,68926.0,automatic,,,ks,2021,8.0
7995,2013.0,honda,civic,good,161000.0,automatic,fwd,silver,ks,2021,8.0
3500,2006.0,honda,civic,good,230000.0,manual,fwd,white,ks,2021,15.0
17988,2018.0,nissan,altima,like new,33703.0,automatic,,,ks,2021,3.0
17988,2018.0,nissan,altima,like new,38332.0,automatic,,,ks,2021,3.0
10988,2015.0,nissan,altima,like new,89377.0,automatic,,,ks,2021,6.0
14398,2016.0,honda,civic,,118611.0,automatic,fwd,,ks,2021,5.0
12995,2017.0,hyundai,elantra,,72828.0,automatic,fwd,,ks,2021,4.0
18598,2018.0,nissan,altima,,23010.0,automatic,fwd,black,ks,2021,3.0
12598,2014.0,toyota,corolla,,113640.0,automatic,fwd,white,ks,2021,7.0
7995,2013.0,honda,civic,good,161000.0,automatic,fwd,silver,ks,2021,8.0
9900,2015.0,honda,civic,good,83091.0,automatic,fwd,black,ks,2021,6.0
16198,2016.0,nissan,altima,,54026.0,automatic,fwd,black,ks,2021,5.0
19488,2018.0,honda,civic,like new,13150.0,automatic,,,ks,2021,3.0
18799,2020.0,nissan,altima,like new,21078.0,automatic,fwd,silver,ks,2021,1.0
12995,2017.0,hyundai,elantra,,82260.0,automatic,fwd,,ks,2021,4.0
4000,1998.0,honda,civic,excellent,91000.0,automatic,fwd,green,ks,2021,23.0
7950,2013.0,nissan,altima,excellent,112000.0,automatic,fwd,black,ks,2021,8.0
5595,2015.0,nissan,altima,good,160000.0,automatic,fwd,white,ks,2021,6.0
7995,2013.0,honda,civic,good,161000.0,automatic,fwd,silver,ks,2021,8.0
14995,2017.0,nissan,altima,,60520.0,automatic,,black,ks,2021,4.0
12988,2016.0,hyundai,elantra,like new,48078.0,automatic,,,ks,2021,5.0
8999,2015.0,nissan,altima,excellent,82325.0,automatic,fwd,grey,ks,2021,6.0
5995,2012.0,hyundai,elantra,excellent,131569.0,automatic,fwd,black,ks,2021,9.0
3900,2012.0,nissan,altima,,194000.0,automatic,,,ks,2021,9.0
13995,2017.0,nissan,altima,,95044.0,automatic,fwd,,ks,2021,4.0
8500,2013.0,hyundai,elantra,excellent,93292.0,automatic,fwd,silver,ky,2021,8.0
19500,2020.0,nissan,altima,excellent,34908.0,automatic,fwd,silver,ky,2021,1.0
3000,2016.0,honda,civic,,50131.0,automatic,,,ky,2021,5.0
19500,2020.0,nissan,altima,excellent,34908.0,automatic,fwd,silver,ky,2021,1.0
21700,2020.0,nissan,altima,excellent,18513.0,automatic,fwd,black,ky,2021,1.0
17500,2020.0,hyundai,elantra,excellent,42031.0,automatic,fwd,white,ky,2021,1.0
2900,2007.0,nissan,altima,like new,176067.0,automatic,rwd,white,ky,2021,14.0
9500,2015.0,nissan,altima,excellent,107131.0,automatic,fwd,grey,ky,2021,6.0
9500,2015.0,nissan,altima,excellent,107131.0,automatic,fwd,grey,ky,2021,6.0
21700,2020.0,nissan,altima,excellent,18513.0,automatic,fwd,black,ky,2021,1.0
9490,2009.0,toyota,corolla,good,148587.0,automatic,fwd,black,ky,2021,12.0
13990,2019.0,hyundai,elantra,good,44225.0,automatic,fwd,black,ky,2021,2.0
20990,2020.0,toyota,corolla,good,4905.0,other,fwd,white,ky,2021,1.0
1695,1995.0,toyota,corolla,good,242842.0,automatic,fwd,blue,ky,2021,26.0
3995,2008.0,nissan,altima,good,182196.0,automatic,fwd,blue,ky,2021,13.0
12500,2015.0,nissan,altima,,118000.0,automatic,,,ky,2021,6.0
6200,2013.0,nissan,altima,excellent,153800.0,automatic,fwd,red,ky,2021,8.0
3500,2007.0,nissan,altima,good,185000.0,automatic,fwd,white,ky,2021,14.0
10981,2013.0,hyundai,elantra,excellent,62634.0,automatic,rwd,grey,ky,2021,8.0
7984,2010.0,toyota,corolla,,173485.0,automatic,fwd,black,ky,2021,11.0
10670,2013.0,honda,civic,excellent,93634.0,automatic,fwd,black,ky,2021,8.0
13780,2014.0,honda,civic,like new,70385.0,automatic,fwd,grey,ky,2021,7.0
7882,2007.0,honda,civic,excellent,44109.0,automatic,fwd,silver,ky,2021,14.0
18900,2018.0,toyota,corolla,,27326.0,automatic,fwd,silver,ky,2021,3.0
8900,2007.0,toyota,corolla,,145480.0,automatic,fwd,silver,ky,2021,14.0
4500,2005.0,honda,civic,,146945.0,automatic,,,ky,2021,16.0
3800,2004.0,honda,civic,like new,193753.0,automatic,fwd,silver,ky,2021,17.0
6950,2007.0,honda,civic,,180220.0,automatic,fwd,black,ky,2021,14.0
16900,2017.0,toyota,corolla,,40017.0,automatic,fwd,blue,ky,2021,4.0
13000,2015.0,nissan,altima,,116000.0,automatic,,,ky,2021,6.0
13984,2016.0,nissan,altima,,101239.0,automatic,fwd,grey,ky,2021,5.0
7800,2015.0,nissan,altima,,155857.0,automatic,fwd,red,ky,2021,6.0
15500,2017.0,toyota,corolla,like new,27000.0,automatic,fwd,grey,ky,2021,4.0
12750,2016.0,toyota,corolla,like new,49000.0,automatic,fwd,black,ky,2021,5.0
24590,2019.0,honda,civic,good,40319.0,other,fwd,blue,ky,2021,2.0
8980,2017.0,hyundai,elantra,excellent,82200.0,automatic,,black,ky,2021,4.0
20990,2020.0,toyota,corolla,good,4905.0,other,fwd,white,ky,2021,1.0
10800,2015.0,nissan,altima,,115000.0,automatic,,,ky,2021,6.0
15500,2017.0,toyota,corolla,like new,26000.0,automatic,fwd,black,ky,2021,4.0
15500,2017.0,toyota,corolla,like new,32000.0,automatic,fwd,white,ky,2021,4.0
15500,2017.0,toyota,corolla,like new,32000.0,automatic,fwd,white,ky,2021,4.0
12999,2016.0,toyota,corolla,like new,37250.0,automatic,fwd,grey,ky,2021,5.0
13984,2015.0,hyundai,elantra,,86916.0,automatic,fwd,,ky,2021,6.0
14984,2015.0,honda,civic,,99650.0,automatic,fwd,,ky,2021,6.0
9705,2015.0,nissan,altima,,107494.0,automatic,fwd,,ky,2021,6.0
14990,2015.0,honda,civic,good,77726.0,other,fwd,red,ky,2021,6.0
3800,2006.0,toyota,corolla,good,183845.0,automatic,fwd,blue,ky,2021,15.0
9990,2012.0,honda,civic,,82000.0,automatic,,,ky,2021,9.0
6990,2009.0,toyota,corolla,,154000.0,automatic,,,ky,2021,12.0
3650,2001.0,honda,civic,,146000.0,automatic,,,ky,2021,20.0
12695,2018.0,toyota,corolla,excellent,56300.0,automatic,fwd,grey,ky,2021,3.0
6995,2011.0,hyundai,elantra,like new,147345.0,automatic,fwd,grey,ky,2021,10.0
4995,2008.0,honda,civic,,196390.0,automatic,fwd,silver,ky,2021,13.0
3800,2004.0,honda,civic,,187616.0,automatic,,,ky,2021,17.0
17990,2013.0,honda,civic,good,54419.0,other,fwd,,ky,2021,8.0
5900,2010.0,nissan,altima,,153000.0,automatic,fwd,,ky,2021,11.0
8950,2013.0,nissan,altima,excellent,120132.0,automatic,fwd,white,ky,2021,8.0
16200,2020.0,nissan,altima,like new,24000.0,automatic,fwd,white,ky,2021,1.0
5995,2009.0,honda,civic,good,129000.0,automatic,fwd,white,ky,2021,12.0
6990,2009.0,toyota,corolla,,154000.0,automatic,,,ky,2021,12.0
11990,2017.0,toyota,corolla,,78000.0,automatic,,,ky,2021,4.0
15900,2017.0,toyota,corolla,like new,61000.0,automatic,fwd,blue,ky,2021,4.0
3100,2004.0,nissan,altima,good,203000.0,automatic,fwd,silver,ky,2021,17.0
9990,2012.0,honda,civic,,82000.0,automatic,,,ky,2021,9.0
14500,2016.0,hyundai,elantra,excellent,50839.0,automatic,,red,ky,2021,5.0
7995,2012.0,nissan,altima,excellent,164018.0,automatic,,white,ky,2021,9.0
19590,2018.0,honda,civic,good,35931.0,other,fwd,white,ky,2021,3.0
17500,2018.0,honda,civic,like new,40000.0,manual,,white,ky,2021,3.0
9049,2016.0,hyundai,elantra,,89540.0,automatic,fwd,red,ky,2021,5.0
11000,2013.0,nissan,altima,new,96001.0,automatic,fwd,black,ky,2021,8.0
2900,1998.0,honda,civic,good,223000.0,automatic,fwd,green,ky,2021,23.0
9995,2015.0,nissan,altima,good,150273.0,automatic,fwd,black,ky,2021,6.0
6995,2012.0,honda,civic,good,205763.0,automatic,fwd,black,ky,2021,9.0
7995,2012.0,nissan,altima,good,138093.0,automatic,fwd,blue,ky,2021,9.0
13100,2017.0,hyundai,elantra,,55476.0,,,,ky,2021,4.0
3200,2002.0,toyota,corolla,,185793.0,,fwd,,ky,2021,19.0
6200,2009.0,nissan,altima,,156885.0,,fwd,,ky,2021,12.0
5499,2011.0,toyota,corolla,,164739.0,automatic,fwd,white,ky,2021,10.0
10995,2015.0,nissan,altima,excellent,80971.0,automatic,,grey,ky,2021,6.0
9705,2015.0,nissan,altima,,107494.0,automatic,fwd,,ky,2021,6.0
15590,2013.0,honda,civic,good,38590.0,other,fwd,black,ky,2021,8.0
24590,2019.0,honda,civic,good,40319.0,other,fwd,blue,ky,2021,2.0
2495,1995.0,honda,civic,good,265995.0,automatic,fwd,green,ky,2021,26.0
5499,2008.0,nissan,altima,,161698.0,automatic,fwd,black,ky,2021,13.0
11990,2017.0,toyota,corolla,,78000.0,automatic,,,ky,2021,4.0
6999,2006.0,honda,civic,like new,106380.0,manual,fwd,silver,ky,2021,15.0
20990,2020.0,toyota,corolla,good,4905.0,other,fwd,white,ky,2021,1.0
5950,2009.0,nissan,altima,good,160600.0,automatic,fwd,grey,ky,2021,12.0
12900,2015.0,honda,civic,like new,64000.0,automatic,fwd,custom,ky,2021,6.0
11490,2014.0,honda,civic,like new,78000.0,automatic,fwd,black,ky,2021,7.0
5499,2011.0,toyota,corolla,,164739.0,automatic,fwd,white,ky,2021,10.0
28922,2020.0,nissan,altima,good,22548.0,automatic,fwd,,ky,2021,1.0
6999,2014.0,hyundai,elantra,excellent,161322.0,automatic,fwd,silver,ky,2021,7.0
5499,2008.0,nissan,altima,,161698.0,automatic,fwd,black,ky,2021,13.0
12995,2011.0,nissan,altima,,73164.0,automatic,fwd,,ky,2021,10.0
14990,2015.0,honda,civic,good,77726.0,other,fwd,red,ky,2021,6.0
20990,2020.0,toyota,corolla,good,4905.0,other,fwd,white,ky,2021,1.0
7995,2008.0,honda,civic,,160000.0,automatic,,,ky,2021,13.0
9980,2013.0,hyundai,elantra,excellent,99440.0,automatic,fwd,silver,ky,2021,8.0
5995,2009.0,nissan,altima,good,152651.0,automatic,fwd,black,ky,2021,12.0
5950,2006.0,nissan,altima,,140000.0,automatic,,,ky,2021,15.0
7995,2010.0,nissan,altima,like new,142253.0,automatic,,,la,2021,11.0
5900,2006.0,toyota,corolla,excellent,97800.0,automatic,,,la,2021,15.0
17990,2015.0,nissan,altima,good,25330.0,other,fwd,black,la,2021,6.0
7499,2014.0,hyundai,elantra,,119597.0,automatic,fwd,silver,la,2021,7.0
18590,2018.0,toyota,corolla,good,15283.0,other,fwd,black,la,2021,3.0
1250,2008.0,hyundai,elantra,,100000.0,automatic,,,la,2021,13.0
18900,2019.0,nissan,altima,good,47421.0,automatic,fwd,grey,la,2021,2.0
5900,2010.0,honda,civic,,147000.0,automatic,,blue,la,2021,11.0
4900,2005.0,honda,civic,,164000.0,automatic,,silver,la,2021,16.0
5400,2005.0,honda,civic,good,160000.0,manual,fwd,,la,2021,16.0
6200,2006.0,toyota,corolla,excellent,150000.0,manual,fwd,,la,2021,15.0
5900,2010.0,honda,civic,excellent,140000.0,automatic,fwd,,la,2021,11.0
5400,2006.0,honda,civic,good,170000.0,automatic,fwd,,la,2021,15.0
6200,2006.0,toyota,corolla,excellent,160000.0,manual,fwd,,la,2021,15.0
7900,2011.0,toyota,corolla,excellent,120000.0,automatic,fwd,,la,2021,10.0
7200,2012.0,toyota,corolla,excellent,170000.0,automatic,fwd,,la,2021,9.0
5900,2010.0,honda,civic,excellent,140000.0,automatic,fwd,,la,2021,11.0
6200,2006.0,toyota,corolla,excellent,160000.0,manual,fwd,,la,2021,15.0
