price,year,manufacturer,model,condition,odometer,transmission,drive,paint_color,state,posting_year,age
13500,2012.0,honda,accord,excellent,50400.0,automatic,fwd,red,ca,2021,9.0
5695,2011.0,hyundai,sonata,like new,135000.0,manual,fwd,white,ca,2021,10.0
5977,2005.0,hyundai,sonata,good,149604.0,automatic,fwd,,ca,2021,16.0
2000,2002.0,nissan,sentra,good,175000.0,automatic,,silver,ca,2021,19.0
17995,2016.0,toyota,camry,like new,20547.0,automatic,fwd,white,ca,2021,5.0
13500,2013.0,toyota,camry,excellent,86000.0,automatic,fwd,silver,ca,2021,8.0
26990,2020.0,honda,accord,good,5627.0,other,fwd,white,ca,2021,1.0
3995,2005.0,toyota,camry,good,209000.0,automatic,fwd,red,ca,2021,16.0
20500,2018.0,toyota,camry,excellent,72159.0,automatic,fwd,silver,ca,2021,3.0
8000,2013.0,nissan,sentra,excellent,111603.0,automatic,4wd,black,ca,2021,8.0
4599,1999.0,toyota,camry,excellent,57300.0,automatic,fwd,brown,ca,2021,22.0
7997,2005.0,hyundai,sonata,excellent,26000.0,automatic,,,ca,2021,16.0
9250,2010.0,honda,accord,,115006.0,automatic,fwd,,ca,2021,11.0
23491,2019.0,toyota,camry,,19386.0,automatic,fwd,green,ca,2021,2.0
17999,2015.0,honda,accord,excellent,50661.0,automatic,fwd,,ca,2021,6.0
6700,2014.0,toyota,camry,good,174000.0,automatic,fwd,grey,ca,2021,7.0
5995,2010.0,toyota,camry,good,142000.0,automatic,fwd,grey,ca,2021,11.0
7997,2005.0,hyundai,sonata,excellent,26000.0,automatic,,,ca,2021,16.0
1900,1999.0,toyota,camry,,190000.0,automatic,,silver,ca,2021,22.0
11500,2017.0,hyundai,sonata,excellent,80537.0,automatic,fwd,black,ca,2021,4.0
13299,2015.0,hyundai,sonata,excellent,90817.0,automatic,fwd,black,ca,2021,6.0
13799,2016.0,hyundai,sonata,,67674.0,automatic,,,ca,2021,5.0
3300,2010.0,hyundai,sonata,good,157000.0,automatic,fwd,grey,ca,2021,11.0
10495,2010.0,toyota,camry,good,99742.0,automatic,rwd,black,ca,2021,11.0
1200,2000.0,toyota,camry,good,191000.0,automatic,fwd,white,ca,2021,21.0
5500,2011.0,toyota,camry,good,190688.0,automatic,fwd,green,ca,2021,10.0
1600,2002.0,honda,accord,good,171221.0,automatic,,grey,ca,2021,19.0
2500,1999.0,honda,accord,fair,230000.0,automatic,fwd,,ca,2021,22.0
1480,1994.0,honda,accord,good,148123.0,automatic,fwd,blue,ca,2021,27.0
9999,2013.0,toyota,camry,like new,133327.0,automatic,,silver,ca,2021,8.0
5150,2004.0,toyota,camry,excellent,116013.0,automatic,fwd,grey,ca,2021,17.0
9995,2014.0,nissan,sentra,excellent,39161.0,automatic,,silver,ca,2021,7.0
13750,2015.0,toyota,camry,excellent,86000.0,automatic,fwd,silver,ca,2021,6.0
13750,2015.0,toyota,camry,excellent,86000.0,automatic,fwd,silver,ca,2021,6.0
5999,2005.0,toyota,camry,like new,89000.0,automatic,fwd,,ca,2021,16.0
16491,2016.0,toyota,camry,,61729.0,automatic,fwd,,ca,2021,5.0
28991,2019.0,toyota,camry,,29120.0,automatic,fwd,black,ca,2021,2.0
15999,2018.0,nissan,sentra,,37556.0,,fwd,blue,ca,2021,3.0
13500,2018.0,nissan,sentra,good,33000.0,automatic,,,ca,2021,3.0
3500,2005.0,nissan,sentra,good,154000.0,manual,fwd,red,ca,2021,16.0
4500,1999.0,toyota,camry,,110000.0,automatic,,,ca,2021,22.0
3500,2007.0,toyota,camry,good,176510.0,automatic,,grey,ca,2021,14.0
7500,2015.0,nissan,sentra,like new,97400.0,automatic,fwd,white,ca,2021,6.0
1750,2002.0,nissan,sentra,good,232099.0,automatic,fwd,brown,ca,2021,19.0
12799,2012.0,toyota,camry,,127847.0,automatic,fwd,red,ca,2021,9.0
6900,2009.0,honda,accord,like new,170000.0,automatic,fwd,grey,ca,2021,12.0
17999,2016.0,toyota,camry,,32260.0,automatic,fwd,silver,ca,2021,5.0
3995,2003.0,toyota,camry,good,262646.0,automatic,fwd,brown,ca,2021,18.0
10995,2014.0,toyota,camry,like new,119200.0,automatic,fwd,,ca,2021,7.0
13990,2015.0,hyundai,sonata,,64426.0,automatic,fwd,silver,ca,2021,6.0
7997,2005.0,hyundai,sonata,excellent,26000.0,automatic,,,ca,2021,16.0
11500,2017.0,hyundai,sonata,excellent,80537.0,automatic,fwd,black,ca,2021,4.0
5799,2015.0,nissan,sentra,good,96025.0,automatic,fwd,white,ca,2021,6.0
14299,2012.0,toyota,camry,like new,57666.0,automatic,fwd,grey,ca,2021,9.0
6975,2009.0,toyota,camry,excellent,161000.0,automatic,fwd,silver,ca,2021,12.0
7495,2012.0,nissan,sentra,excellent,83304.0,automatic,fwd,silver,ca,2021,9.0
18495,2018.0,hyundai,sonata,excellent,26771.0,automatic,fwd,white,ca,2021,3.0
18495,2018.0,hyundai,sonata,excellent,27847.0,automatic,fwd,white,ca,2021,3.0
8495,2015.0,hyundai,sonata,good,124000.0,automatic,fwd,brown,ca,2021,6.0
11800,2017.0,hyundai,sonata,good,43580.0,automatic,,,ca,2021,4.0
7995,2016.0,nissan,sentra,excellent,97000.0,automatic,fwd,white,ca,2021,5.0
8100,2011.0,toyota,camry,excellent,113800.0,automatic,fwd,white,ca,2021,10.0
18999,2014.0,honda,accord,,53317.0,,,silver,ca,2021,7.0
10450,2014.0,honda,accord,good,97000.0,automatic,,,ca,2021,7.0
12995,2018.0,nissan,sentra,,42733.0,automatic,fwd,blue,ca,2021,3.0
18499,2017.0,toyota,camry,,47511.0,automatic,fwd,black,ca,2021,4.0
4500,2004.0,toyota,camry,,156000.0,automatic,,,ca,2021,17.0
4700,2005.0,toyota,camry,,133000.0,automatic,,,ca,2021,16.0
10900,2016.0,hyundai,sonata,excellent,0.0,automatic,fwd,black,ca,2021,5.0
7900,2015.0,nissan,sentra,excellent,0.0,automatic,fwd,silver,ca,2021,6.0
7900,2013.0,hyundai,sonata,excellent,0.0,automatic,fwd,custom,ca,2021,8.0
13900,2017.0,hyundai,sonata,excellent,0.0,automatic,fwd,blue,ca,2021,4.0
9900,2007.0,toyota,camry,excellent,77588.0,automatic,fwd,silver,ca,2021,14.0
13900,2016.0,nissan,sentra,excellent,45627.0,automatic,fwd,white,ca,2021,5.0
11900,2016.0,nissan,sentra,excellent,77256.0,automatic,fwd,black,ca,2021,5.0
13799,2016.0,hyundai,sonata,,67674.0,automatic,,,ca,2021,5.0
5499,2003.0,honda,accord,,121000.0,automatic,,,ca,2021,18.0
17950,2018.0,toyota,camry,,80501.0,automatic,fwd,silver,ca,2021,3.0
7997,2005.0,hyundai,sonata,excellent,26000.0,automatic,,,ca,2021,16.0
22357,2019.0,toyota,camry,excellent,43700.0,automatic,fwd,silver,ca,2021,2.0
7700,2011.0,hyundai,sonata,excellent,70427.0,automatic,,,ca,2021,10.0
17995,2019.0,nissan,sentra,like new,31250.0,automatic,,grey,ca,2021,2.0
5900,2010.0,honda,accord,like new,165000.0,automatic,fwd,,ca,2021,11.0
11499,2010.0,honda,accord,like new,112265.0,automatic,fwd,,ca,2021,11.0
11900,2016.0,nissan,sentra,excellent,34871.0,automatic,fwd,silver,ca,2021,5.0
21988,2020.0,nissan,sentra,,36146.0,automatic,fwd,,ca,2021,1.0
7950,2014.0,nissan,sentra,excellent,117692.0,automatic,fwd,black,ca,2021,7.0
5799,2015.0,nissan,sentra,good,96025.0,automatic,fwd,white,ca,2021,6.0
16988,2012.0,honda,accord,like new,48324.0,automatic,fwd,red,ca,2021,9.0
13999,2016.0,honda,accord,,117506.0,automatic,fwd,black,ca,2021,5.0
12300,2012.0,honda,accord,like new,52500.0,automatic,fwd,black,ca,2021,9.0
12900,2013.0,honda,accord,good,84500.0,automatic,fwd,silver,ca,2021,8.0
6995,2008.0,honda,accord,,103455.0,automatic,,white,ca,2021,13.0
6250,2008.0,honda,accord,good,155430.0,automatic,fwd,grey,ca,2021,13.0
9998,2012.0,honda,accord,,143189.0,automatic,fwd,black,ca,2021,9.0
5975,2006.0,toyota,camry,,139000.0,automatic,,,ca,2021,15.0
3450,2005.0,toyota,camry,,205000.0,automatic,,,ca,2021,16.0
6975,2011.0,hyundai,sonata,excellent,105054.0,automatic,fwd,blue,ca,2021,10.0
9350,2011.0,toyota,camry,,120672.0,automatic,fwd,silver,ca,2021,10.0
17590,2017.0,hyundai,sonata,good,29135.0,automatic,fwd,black,ca,2021,4.0
13991,2015.0,toyota,camry,,94713.0,automatic,fwd,silver,ca,2021,6.0
1800,1992.0,honda,accord,excellent,212000.0,automatic,fwd,green,ca,2021,29.0
2600,1994.0,honda,accord,excellent,196000.0,automatic,fwd,silver,ca,2021,27.0
12995,2013.0,honda,accord,,136971.0,automatic,,,ca,2021,8.0
15995,2015.0,honda,accord,,65261.0,automatic,,,ca,2021,6.0
6250,2009.0,toyota,camry,like new,180903.0,automatic,,silver,ca,2021,12.0
7995,2012.0,honda,accord,excellent,194240.0,automatic,fwd,white,ca,2021,9.0
4495,2008.0,honda,accord,good,205000.0,automatic,fwd,grey,ca,2021,13.0
12208,2012.0,honda,accord,excellent,62095.0,automatic,fwd,grey,ca,2021,9.0
12995,2013.0,honda,accord,,136971.0,automatic,,,ca,2021,8.0
15995,2015.0,honda,accord,,65261.0,automatic,,,ca,2021,6.0
9988,2006.0,honda,accord,excellent,87879.0,automatic,fwd,,ca,2021,15.0
9988,2006.0,honda,accord,excellent,87879.0,automatic,fwd,,ca,2021,15.0
14500,2016.0,toyota,camry,,90418.0,automatic,fwd,,ca,2021,5.0
28900,2018.0,toyota,camry,,34105.0,automatic,,white,ca,2021,3.0
7995,2012.0,honda,accord,excellent,194240.0,automatic,fwd,white,ca,2021,9.0
11900,2018.0,nissan,sentra,,118976.0,automatic,fwd,,ca,2021,3.0
12999,2012.0,honda,accord,like new,124531.0,automatic,fwd,silver,ca,2021,9.0
7995,2012.0,honda,accord,excellent,194240.0,automatic,fwd,white,ca,2021,9.0
4499,2005.0,toyota,camry,,151105.0,manual,fwd,silver,ca,2021,16.0
4499,2005.0,toyota,camry,,151105.0,manual,fwd,silver,ca,2021,16.0
7995,2012.0,honda,accord,excellent,194240.0,automatic,fwd,white,ca,2021,9.0
3500,2002.0,honda,accord,excellent,178954.0,automatic,fwd,white,ca,2021,19.0
6000,1995.0,toyota,camry,good,54082.0,automatic,fwd,blue,ca,2021,26.0
4995,2008.0,toyota,camry,excellent,206189.0,automatic,fwd,red,ca,2021,13.0
4499,2005.0,toyota,camry,,151105.0,manual,fwd,silver,ca,2021,16.0
17500,2016.0,toyota,camry,excellent,63043.0,automatic,,grey,ca,2021,5.0
27000,2019.0,honda,accord,like new,17695.0,automatic,,white,ca,2021,2.0
14500,2016.0,toyota,camry,,90418.0,automatic,fwd,,ca,2021,5.0
4995,2008.0,honda,accord,excellent,211468.0,automatic,fwd,blue,ca,2021,13.0
7995,2012.0,honda,accord,excellent,194240.0,automatic,fwd,white,ca,2021,9.0
11900,2018.0,nissan,sentra,,118976.0,automatic,fwd,,ca,2021,3.0
4995,2008.0,honda,accord,excellent,211468.0,automatic,fwd,blue,ca,2021,13.0
7995,2012.0,honda,accord,excellent,194240.0,automatic,fwd,white,ca,2021,9.0
13500,2014.0,hyundai,sonata,,84224.0,automatic,,white,ca,2021,7.0
4995,2008.0,honda,accord,excellent,211468.0,automatic,fwd,blue,ca,2021,13.0
7995,2012.0,honda,accord,excellent,194240.0,automatic,fwd,white,ca,2021,9.0
5995,2014.0,hyundai,sonata,excellent,101783.0,automatic,fwd,silver,ca,2021,7.0
3900,2004.0,honda,accord,good,227000.0,manual,fwd,silver,ca,2021,17.0
4588,2008.0,honda,accord,good,205000.0,automatic,fwd,grey,ca,2021,13.0
9997,2006.0,toyota,camry,excellent,97000.0,automatic,,black,ca,2021,15.0
5900,2006.0,hyundai,sonata,excellent,199000.0,automatic,fwd,brown,ca,2021,15.0
9997,2006.0,toyota,camry,excellent,97000.0,automatic,,black,ca,2021,15.0
6975,2009.0,toyota,camry,excellent,161000.0,automatic,fwd,silver,ca,2021,12.0
9997,2006.0,toyota,camry,excellent,97000.0,automatic,,black,ca,2021,15.0
9997,2006.0,toyota,camry,excellent,97000.0,automatic,,black,ca,2021,15.0
9997,2006.0,toyota,camry,excellent,97000.0,automatic,,black,ca,2021,15.0
5900,2011.0,honda,accord,excellent,222000.0,automatic,fwd,grey,ca,2021,10.0
22590,2017.0,honda,accord,good,13672.0,other,fwd,,ca,2021,4.0
7800,2014.0,nissan,sentra,excellent,146000.0,automatic,fwd,black,ca,2021,7.0
3500,2004.0,toyota,camry,fair,178000.0,automatic,,white,ca,2021,17.0
5000,2003.0,toyota,camry,like new,142958.0,automatic,4wd,grey,ca,2021,18.0
7975,2011.0,toyota,camry,excellent,160000.0,automatic,fwd,silver,ca,2021,10.0
4975,2007.0,honda,accord,excellent,191000.0,automatic,fwd,blue,ca,2021,14.0
2995,1998.0,honda,accord,excellent,207808.0,automatic,fwd,black,ca,2021,23.0
3800,2007.0,toyota,camry,good,200000.0,automatic,,,ca,2021,14.0
20990,2015.0,honda,accord,good,11410.0,other,fwd,,ca,2021,6.0
18590,2016.0,honda,accord,good,23960.0,other,fwd,white,ca,2021,5.0
3500,1998.0,honda,accord,excellent,207808.0,automatic,fwd,black,ca,2021,23.0
13990,2012.0,honda,accord,good,101362.0,other,fwd,black,ca,2021,9.0
14500,2014.0,honda,accord,excellent,119000.0,automatic,,brown,ca,2021,7.0
5400,2002.0,honda,accord,,94860.0,automatic,,,ca,2021,19.0
12208,2012.0,honda,accord,excellent,62095.0,automatic,fwd,grey,ca,2021,9.0
7200,2010.0,honda,accord,like new,159500.0,automatic,,black,ca,2021,11.0
4900,2009.0,honda,accord,good,133717.0,automatic,,grey,ca,2021,12.0
22590,2017.0,honda,accord,good,13672.0,other,fwd,,ca,2021,4.0
15990,2014.0,hyundai,sonata,good,18491.0,other,fwd,silver,ca,2021,7.0
3500,2002.0,honda,accord,good,170000.0,automatic,,silver,ca,2021,19.0
25000,2018.0,honda,accord,excellent,23000.0,manual,fwd,white,ca,2021,3.0
5500,2005.0,honda,accord,excellent,153653.0,automatic,,silver,ca,2021,16.0
4900,2007.0,nissan,sentra,good,105200.0,automatic,,,ca,2021,14.0
5900,2006.0,honda,accord,good,151200.0,automatic,fwd,,ca,2021,15.0
28590,2019.0,toyota,camry,good,18052.0,other,fwd,blue,ca,2021,2.0
8495,2011.0,nissan,sentra,,64237.0,automatic,,,ca,2021,10.0
19590,2017.0,honda,accord,good,52569.0,other,fwd,,ca,2021,4.0
3300,1999.0,honda,accord,,169000.0,automatic,,,ca,2021,22.0
32500,2018.0,toyota,camry,good,17000.0,automatic,,grey,ca,2021,3.0
8499,2011.0,honda,accord,,136565.0,automatic,,silver,ca,2021,10.0
2600,2000.0,toyota,camry,,189000.0,automatic,,,ca,2021,21.0
19981,2017.0,toyota,camry,,69851.0,automatic,fwd,,ca,2021,4.0
10995,2016.0,nissan,sentra,excellent,65800.0,automatic,fwd,black,ca,2021,5.0
17991,2019.0,nissan,sentra,excellent,34514.0,automatic,fwd,,ca,2021,2.0
19391,2018.0,toyota,camry,,64486.0,automatic,,,ca,2021,3.0
11950,2012.0,toyota,camry,,98964.0,automatic,,,ca,2021,9.0
3900,2004.0,toyota,camry,good,198000.0,automatic,fwd,white,ca,2021,17.0
6995,2012.0,toyota,camry,,81241.0,automatic,,,ca,2021,9.0
2400,2001.0,toyota,camry,,209000.0,automatic,,,ca,2021,20.0
6900,2011.0,nissan,sentra,good,154920.0,automatic,fwd,silver,ca,2021,10.0
1800,2000.0,toyota,camry,good,258700.0,automatic,fwd,,ca,2021,21.0
15981,2015.0,honda,accord,,52251.0,automatic,,silver,ca,2021,6.0
4700,2001.0,toyota,camry,,50000.0,automatic,rwd,grey,ca,2021,20.0
3850,2007.0,honda,accord,,133000.0,manual,,,ca,2021,14.0
16590,2017.0,nissan,sentra,good,28558.0,other,fwd,blue,ca,2021,4.0
10221,2009.0,honda,accord,,106411.0,automatic,fwd,,ca,2021,12.0
6500,2009.0,honda,accord,good,115000.0,automatic,,,ca,2021,12.0
4839,2003.0,honda,accord,,169447.0,automatic,fwd,yellow,ca,2021,18.0
15990,2019.0,nissan,sentra,good,35076.0,other,fwd,black,ca,2021,2.0
22481,2014.0,honda,accord,,44439.0,automatic,,blue,ca,2021,7.0
23982,2019.0,toyota,camry,,11939.0,automatic,fwd,custom,ca,2021,2.0
7500,2007.0,toyota,camry,good,155000.0,automatic,fwd,black,ca,2021,14.0
8600,2011.0,toyota,camry,excellent,64000.0,automatic,fwd,yellow,ca,2021,10.0
3950,2005.0,honda,accord,excellent,177387.0,automatic,fwd,brown,ca,2021,16.0
2000,1998.0,toyota,camry,good,196000.0,automatic,fwd,custom,ca,2021,23.0
13888,2012.0,honda,accord,excellent,112369.0,automatic,fwd,grey,ca,2021,9.0
7000,2009.0,toyota,camry,excellent,198485.0,automatic,fwd,green,ca,2021,12.0
4500,2007.0,honda,accord,good,165000.0,automatic,fwd,grey,ca,2021,14.0
14995,2016.0,hyundai,sonata,excellent,63979.0,automatic,fwd,black,ca,2021,5.0
17999,2018.0,hyundai,sonata,,46709.0,automatic,,white,ca,2021,3.0
18820,2013.0,honda,accord,good,56364.0,automatic,,white,ca,2021,8.0
23999,2019.0,toyota,camry,good,40543.0,automatic,fwd,,ca,2021,2.0
3300,2004.0,honda,accord,,240715.0,automatic,,,ca,2021,17.0
4900,2005.0,honda,accord,good,189000.0,automatic,fwd,blue,ca,2021,16.0
21999,2018.0,toyota,camry,good,34010.0,automatic,fwd,,ca,2021,3.0
25990,2020.0,honda,accord,good,2577.0,other,fwd,blue,ca,2021,1.0
21988,2019.0,hyundai,sonata,good,5914.0,automatic,fwd,black,ca,2021,2.0
30990,2019.0,toyota,camry,good,8973.0,other,fwd,silver,ca,2021,2.0
8000,2011.0,toyota,camry,excellent,94000.0,automatic,fwd,blue,ca,2021,10.0
12903,2017.0,nissan,sentra,good,72390.0,automatic,fwd,silver,ca,2021,4.0
9981,2005.0,honda,accord,,78549.0,automatic,fwd,silver,ca,2021,16.0
19981,2018.0,toyota,camry,,72641.0,automatic,fwd,silver,ca,2021,3.0
29800,2019.0,toyota,camry,,24432.0,automatic,fwd,,ca,2021,2.0
15884,2017.0,hyundai,sonata,good,50319.0,automatic,fwd,white,ca,2021,4.0
12300,2011.0,honda,accord,excellent,68500.0,automatic,fwd,red,ca,2021,10.0
6900,2010.0,toyota,camry,good,162200.0,automatic,fwd,black,ca,2021,11.0
2499,1996.0,honda,accord,excellent,220915.0,automatic,fwd,silver,ca,2021,25.0
20900,2016.0,honda,accord,good,85472.0,other,fwd,,ca,2021,5.0
22900,2018.0,toyota,camry,good,63204.0,other,fwd,white,ca,2021,3.0
26590,2018.0,honda,accord,good,41714.0,other,fwd,,ca,2021,3.0
24981,2018.0,toyota,camry,,54632.0,automatic,fwd,white,ca,2021,3.0
4500,2007.0,nissan,sentra,,105000.0,automatic,,,ca,2021,14.0
5700,2006.0,honda,accord,,151000.0,automatic,,,ca,2021,15.0
7000,2008.0,honda,accord,good,108672.0,automatic,,red,ca,2021,13.0
4750,1998.0,honda,accord,good,167635.0,automatic,fwd,white,ca,2021,23.0
10800,2009.0,honda,accord,good,117905.0,automatic,fwd,white,ca,2021,12.0
9500,2012.0,honda,accord,,95000.0,automatic,,,ca,2021,9.0
6650,2009.0,toyota,camry,good,141000.0,automatic,,grey,ca,2021,12.0
8800,2013.0,hyundai,sonata,like new,132889.0,automatic,fwd,white,ca,2021,8.0
8995,2009.0,toyota,camry,,97722.0,automatic,fwd,custom,ca,2021,12.0
16995,2017.0,toyota,camry,,38139.0,automatic,fwd,red,ca,2021,4.0
9300,2007.0,honda,accord,,78327.0,automatic,fwd,white,ca,2021,14.0
2900,2003.0,hyundai,sonata,excellent,112000.0,automatic,fwd,black,ca,2021,18.0
14875,2013.0,honda,accord,,77075.0,automatic,fwd,custom,ca,2021,8.0
10999,2011.0,toyota,camry,excellent,106353.0,automatic,fwd,white,ca,2021,10.0
9999,2010.0,honda,accord,excellent,157416.0,automatic,fwd,black,ca,2021,11.0
3999,2000.0,toyota,camry,excellent,197895.0,automatic,fwd,white,ca,2021,21.0
10999,2011.0,toyota,camry,excellent,90319.0,automatic,fwd,red,ca,2021,10.0
32288,2018.0,honda,accord,excellent,15290.0,automatic,fwd,white,ca,2021,3.0
3850,2007.0,honda,accord,,133000.0,manual,,,ca,2021,14.0
4299,2002.0,honda,accord,,140000.0,automatic,,,ca,2021,19.0
2499,1997.0,honda,accord,,180000.0,automatic,,,ca,2021,24.0
2399,1996.0,honda,accord,,210000.0,automatic,,,ca,2021,25.0
8499,2007.0,toyota,camry,excellent,90275.0,automatic,fwd,blue,ca,2021,14.0
24590,2020.0,honda,accord,good,17902.0,other,fwd,silver,ca,2021,1.0
12785,2015.0,hyundai,sonata,,80978.0,automatic,,white,ca,2021,6.0
19981,2018.0,toyota,camry,,72641.0,automatic,fwd,silver,ca,2021,3.0
13777,2017.0,hyundai,sonata,,104644.0,automatic,fwd,black,ca,2021,4.0
12999,2014.0,hyundai,sonata,,71349.0,automatic,fwd,blue,ca,2021,7.0
13888,2012.0,toyota,camry,excellent,99862.0,automatic,fwd,silver,ca,2021,9.0
11888,2010.0,honda,accord,excellent,159725.0,automatic,4wd,custom,ca,2021,11.0
8450,2007.0,toyota,camry,,115060.0,automatic,,silver,ca,2021,14.0
5400,2004.0,toyota,camry,excellent,179.0,automatic,fwd,,ca,2021,17.0
2000,2001.0,toyota,camry,good,206194.0,automatic,fwd,grey,ca,2021,20.0
1950,2003.0,nissan,sentra,good,166000.0,automatic,fwd,,ca,2021,18.0
19791,2017.0,honda,accord,,43479.0,automatic,fwd,silver,ca,2021,4.0
21981,2018.0,toyota,camry,,34205.0,automatic,fwd,white,ca,2021,3.0
2850,2000.0,toyota,camry,good,192321.0,automatic,fwd,white,ca,2021,21.0
5000,2005.0,toyota,camry,good,116755.0,automatic,rwd,white,ca,2021,16.0
5998,2012.0,toyota,camry,,185870.0,automatic,,,ca,2021,9.0
6998,2008.0,honda,accord,,176000.0,automatic,,,ca,2021,13.0
5500,2007.0,toyota,camry,excellent,150553.0,automatic,fwd,silver,ca,2021,14.0
5500,2008.0,toyota,camry,good,175500.0,automatic,fwd,grey,ca,2021,13.0
4600,2005.0,honda,accord,,157000.0,automatic,,,ca,2021,16.0
3350,2002.0,toyota,camry,,150000.0,automatic,,brown,ca,2021,19.0
6495,2002.0,toyota,camry,excellent,63400.0,automatic,fwd,,ca,2021,19.0
23981,2018.0,toyota,camry,,19136.0,automatic,fwd,brown,ca,2021,3.0
9500,2012.0,honda,accord,good,130741.0,automatic,fwd,black,ca,2021,9.0
5800,2011.0,honda,accord,good,171500.0,automatic,,silver,ca,2021,10.0
24981,2018.0,toyota,camry,,54632.0,automatic,fwd,white,ca,2021,3.0
21981,2018.0,toyota,camry,,34205.0,automatic,fwd,white,ca,2021,3.0
2950,1994.0,toyota,camry,excellent,176431.0,automatic,fwd,custom,ca,2021,27.0
6500,2014.0,nissan,sentra,good,117000.0,automatic,fwd,blue,ca,2021,7.0
6500,2014.0,nissan,sentra,good,117000.0,automatic,fwd,blue,ca,2021,7.0
6000,2008.0,honda,accord,good,175000.0,automatic,,,ca,2021,13.0
2800,1996.0,toyota,camry,excellent,202500.0,automatic,fwd,green,ca,2021,25.0
14350,2018.0,toyota,camry,excellent,142000.0,automatic,fwd,blue,ca,2021,3.0
19590,2017.0,honda,accord,good,52569.0,other,fwd,,ca,2021,4.0
7999,2005.0,toyota,camry,excellent,123240.0,automatic,fwd,blue,ca,2021,16.0
123456,2017.0,honda,accord,excellent,74000.0,automatic,,,ca,2021,4.0
12995,2012.0,hyundai,sonata,like new,22073.0,automatic,fwd,white,ca,2021,9.0
24098,2019.0,honda,accord,,20285.0,automatic,fwd,black,ca,2021,2.0
27254,2018.0,honda,accord,,27668.0,automatic,fwd,silver,ca,2021,3.0
27981,2019.0,honda,accord,,22874.0,automatic,fwd,silver,ca,2021,2.0
22590,2017.0,honda,accord,good,13672.0,other,fwd,,ca,2021,4.0
2500,2006.0,honda,accord,good,215000.0,automatic,fwd,black,ca,2021,15.0
13333,2012.0,honda,accord,good,58385.0,automatic,fwd,black,ca,2021,9.0
17688,2019.0,nissan,sentra,good,41458.0,automatic,fwd,red,ca,2021,2.0
11588,2017.0,hyundai,sonata,good,98933.0,automatic,fwd,white,ca,2021,4.0
11222,2015.0,honda,accord,good,130754.0,automatic,fwd,silver,ca,2021,6.0
15988,2018.0,nissan,sentra,good,42784.0,automatic,fwd,,ca,2021,3.0
17488,2019.0,nissan,sentra,good,25754.0,automatic,fwd,black,ca,2021,2.0
14288,2014.0,honda,accord,good,142392.0,automatic,fwd,,ca,2021,7.0
16188,2018.0,nissan,sentra,good,39998.0,automatic,fwd,,ca,2021,3.0
20988,2018.0,toyota,camry,good,73228.0,automatic,fwd,white,ca,2021,3.0
13788,2018.0,nissan,sentra,good,47498.0,automatic,fwd,,ca,2021,3.0
18288,2019.0,nissan,sentra,good,11740.0,automatic,fwd,silver,ca,2021,2.0
13949,2013.0,honda,accord,good,100171.0,automatic,fwd,white,ca,2021,8.0
6000,2011.0,toyota,camry,good,123083.0,automatic,fwd,silver,ca,2021,10.0
17052,2014.0,honda,accord,,78991.0,automatic,fwd,silver,ca,2021,7.0
1300,2012.0,toyota,camry,like new,30000.0,automatic,,,ca,2021,9.0
19981,2018.0,toyota,camry,,72641.0,automatic,fwd,silver,ca,2021,3.0
9499,2012.0,honda,accord,,137968.0,automatic,,black,ca,2021,9.0
10999,2012.0,honda,accord,,123727.0,automatic,,white,ca,2021,9.0
8990,2013.0,toyota,camry,like new,140000.0,automatic,fwd,silver,ca,2021,8.0
1200,2008.0,honda,accord,like new,126000.0,automatic,,,ca,2021,13.0
1500,1998.0,honda,accord,good,25449.0,automatic,fwd,red,ca,2021,23.0
12499,2013.0,toyota,camry,,115860.0,automatic,fwd,,ca,2021,8.0
14999,2012.0,toyota,camry,,95684.0,automatic,fwd,white,ca,2021,9.0
6988,2005.0,toyota,camry,,150296.0,automatic,fwd,silver,ca,2021,16.0
1500,2009.0,honda,accord,like new,105000.0,automatic,,black,ca,2021,12.0
11500,2015.0,toyota,camry,,94000.0,automatic,fwd,silver,ca,2021,6.0
7950,2011.0,toyota,camry,,125000.0,manual,fwd,white,ca,2021,10.0
7950,2011.0,toyota,camry,,145000.0,automatic,fwd,silver,ca,2021,10.0
6500,2009.0,toyota,camry,,153000.0,automatic,fwd,brown,ca,2021,12.0
7950,2009.0,honda,accord,,135000.0,automatic,fwd,black,ca,2021,12.0
5495,2006.0,honda,accord,,151200.0,automatic,fwd,silver,ca,2021,15.0
24581,2019.0,honda,accord,,30139.0,automatic,fwd,white,ca,2021,2.0
25275,2019.0,honda,accord,,24415.0,automatic,fwd,grey,ca,2021,2.0
33957,2019.0,honda,accord,,22906.0,automatic,fwd,grey,ca,2021,2.0
9888,2008.0,honda,accord,,121932.0,automatic,fwd,black,ca,2021,13.0
29703,2020.0,honda,accord,,20695.0,automatic,fwd,blue,ca,2021,1.0
18950,2016.0,toyota,camry,like new,34000.0,automatic,,black,ca,2021,5.0
22950,2018.0,honda,accord,like new,25000.0,automatic,,silver,ca,2021,3.0
14950,2013.0,honda,accord,excellent,89000.0,automatic,,grey,ca,2021,8.0
25788,2019.0,honda,accord,good,56977.0,automatic,fwd,black,ca,2021,2.0
8800,2014.0,toyota,camry,like new,125000.0,automatic,,white,ca,2021,7.0
3900,2003.0,honda,accord,,230000.0,automatic,fwd,,ca,2021,18.0
